STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2016,,19.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2017,,19.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2018,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2019,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2020,,19.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2021,,19.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2022,,20.6,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2023,,20.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MK,North Macedonia,2024,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2013,,21.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2014,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2015,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2016,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2017,,19.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2018,,18.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2019,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2020,,17.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2021,,17.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2022,,17.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2023,,16.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,MT,Malta,2024,,16.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2013,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2014,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2015,,20.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2016,,20.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2017,,20.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2018,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2019,,20.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2020,,21.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2021,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2022,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2023,,20.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NL,Netherlands,2024,,20.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2013,,18.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2014,,18.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2015,,18.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2016,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2017,,18.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2018,,18.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2019,,18.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2020,,18.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2021,,19.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2022,,19.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2023,,19.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,NO,Norway,2024,,19.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2013,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2014,,21.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2015,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2016,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2017,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2018,,20.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2019,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2020,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2021,,19.1,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2022,,18.9,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2023,,18.7,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PL,Poland,2024,,18.6,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2013,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2014,,19.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2015,,20.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2016,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2017,,20.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2018,,20.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2019,,20.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2020,,21.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2021,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2022,,21.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2023,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,PT,Portugal,2024,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2013,,20.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2014,,19.8,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2015,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2016,,18.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2017,,18.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2018,,19.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2019,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2020,,19.9,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2021,,19.9,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2022,,20.4,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2023,,20.3,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RO,Romania,2024,,20.3,,e,estimated,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2013,,22.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2014,,22.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2015,,22.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2016,,21.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2017,,21.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2018,,21.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2019,,20.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2020,,20.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2021,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2022,,20.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2023,,20.6,,b,break in time series,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RS,Serbia,2024,,20.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,RU,Russia,2014,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2013,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2014,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2015,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2016,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2017,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2018,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2019,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2020,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2021,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2022,,18.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2023,,18.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SE,Sweden,2024,,18.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2013,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2014,,21.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2015,,21.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2016,,21.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2017,,21.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2018,,21.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2019,,21.6,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2020,,21.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2021,,21.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2022,,21.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2023,,21.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SI,Slovenia,2024,,21.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2013,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2014,,20.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2015,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2016,,20.4,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2017,,20.2,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2018,,19.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2019,,19.7,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2020,,19.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2021,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2022,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2023,,19.3,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SK,Slovakia,2024,,19.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SM,San Marino,2013,,20.0,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,SM,San Marino,2018,,22.9,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2013,,13.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2014,,13.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2015,,14.1,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2016,,14.5,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2017,,14.8,,,,,
dataflow,ESTAT:TPS00010(1.0),Population by age group,A,Annual,PC_Y50_64,Proportion of population aged 50-64 years,TR,Türkiye,2018,,14.9,,,,,
